Timestamp,AvailabilityZone,InstanceType,ProductDescription,SpotPrice,Timestamp
2018-08-15 12:54:59+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4569,2018-08-15 12:54:59+00:00
2018-08-15 10:49:20+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.7146,2018-08-15 10:49:20+00:00
2018-08-15 10:49:20+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.6146,2018-08-15 10:49:20+00:00
2018-08-15 08:02:10+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5513,2018-08-15 08:02:10+00:00
2018-08-15 08:02:10+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4513,2018-08-15 08:02:10+00:00
2018-08-15 05:40:30+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5566,2018-08-15 05:40:30+00:00
2018-08-15 05:40:30+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4566,2018-08-15 05:40:30+00:00
2018-08-15 03:18:19+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.7219,2018-08-15 03:18:19+00:00
2018-08-15 03:18:19+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.6219,2018-08-15 03:18:19+00:00
2018-08-15 03:01:15+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5522,2018-08-15 03:01:15+00:00
2018-08-15 03:01:15+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4522,2018-08-15 03:01:15+00:00
2018-08-14 23:57:47+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5567,2018-08-14 23:57:47+00:00
2018-08-14 23:57:47+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4567,2018-08-14 23:57:47+00:00
2018-08-14 20:15:23+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.726,2018-08-14 20:15:23+00:00
2018-08-14 20:15:23+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.626,2018-08-14 20:15:23+00:00
2018-08-14 20:06:59+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5544,2018-08-14 20:06:59+00:00
2018-08-14 20:06:59+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4544,2018-08-14 20:06:59+00:00
2018-08-14 19:52:23+00:00,us-west-2c,c3.8xlarge,Windows,1.7647,2018-08-14 19:52:23+00:00
2018-08-14 19:52:23+00:00,us-west-2a,c3.8xlarge,Windows,1.7647,2018-08-14 19:52:23+00:00
2018-08-14 19:52:23+00:00,us-west-2b,c3.8xlarge,Windows,1.7647,2018-08-14 19:52:23+00:00
2018-08-14 14:52:44+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5524,2018-08-14 14:52:44+00:00
2018-08-14 14:52:44+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4524,2018-08-14 14:52:44+00:00
2018-08-14 13:29:01+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.7325,2018-08-14 13:29:01+00:00
2018-08-14 13:29:01+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.6325,2018-08-14 13:29:01+00:00
2018-08-14 11:15:22+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5556,2018-08-14 11:15:22+00:00
2018-08-14 11:15:22+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4556,2018-08-14 11:15:22+00:00
2018-08-14 09:26:43+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5529,2018-08-14 09:26:43+00:00
2018-08-14 09:26:43+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4529,2018-08-14 09:26:43+00:00
2018-08-14 06:39:34+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5554,2018-08-14 06:39:34+00:00
2018-08-14 06:39:34+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4554,2018-08-14 06:39:34+00:00
2018-08-14 05:57:45+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.741,2018-08-14 05:57:45+00:00
2018-08-14 05:57:45+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.641,2018-08-14 05:57:45+00:00
2018-08-14 01:55:51+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5542,2018-08-14 01:55:51+00:00
2018-08-14 01:55:51+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4542,2018-08-14 01:55:51+00:00
2018-08-14 01:14:28+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5546,2018-08-14 01:14:28+00:00
2018-08-14 01:14:28+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4546,2018-08-14 01:14:28+00:00
2018-08-14 00:15:59+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.7415,2018-08-14 00:15:59+00:00
2018-08-14 00:15:59+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.6415,2018-08-14 00:15:59+00:00
2018-08-13 20:52:58+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.552,2018-08-13 20:52:58+00:00
2018-08-13 20:52:58+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.452,2018-08-13 20:52:58+00:00
2018-08-13 19:51:51+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.7414,2018-08-13 19:51:51+00:00
2018-08-13 19:51:51+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5513,2018-08-13 19:51:51+00:00
2018-08-13 19:51:51+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5535,2018-08-13 19:51:51+00:00
2018-08-13 19:51:51+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.6414,2018-08-13 19:51:51+00:00
2018-08-13 19:51:51+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4513,2018-08-13 19:51:51+00:00
2018-08-13 19:51:51+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4535,2018-08-13 19:51:51+00:00
2018-08-13 19:51:51+00:00,us-west-2c,c3.8xlarge,Windows,1.7647,2018-08-13 19:51:51+00:00
2018-08-13 19:51:51+00:00,us-west-2a,c3.8xlarge,Windows,1.7647,2018-08-13 19:51:51+00:00
2018-08-13 19:51:51+00:00,us-west-2b,c3.8xlarge,Windows,1.7647,2018-08-13 19:51:51+00:00
2018-08-13 19:04:09+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5535,2018-08-13 19:04:09+00:00
2018-08-13 19:04:09+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4535,2018-08-13 19:04:09+00:00
2018-08-13 18:22:46+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.7414,2018-08-13 18:22:46+00:00
2018-08-13 18:22:46+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.6414,2018-08-13 18:22:46+00:00
2018-08-13 15:32:14+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5513,2018-08-13 15:32:14+00:00
2018-08-13 15:32:14+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4513,2018-08-13 15:32:14+00:00
2018-08-13 13:43:31+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5539,2018-08-13 13:43:31+00:00
2018-08-13 13:43:31+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4539,2018-08-13 13:43:31+00:00
2018-08-13 11:29:52+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.7452,2018-08-13 11:29:52+00:00
2018-08-13 11:29:52+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.6452,2018-08-13 11:29:52+00:00
2018-08-13 08:26:17+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5521,2018-08-13 08:26:17+00:00
2018-08-13 08:26:17+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4521,2018-08-13 08:26:17+00:00
2018-08-13 07:02:37+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5538,2018-08-13 07:02:37+00:00
2018-08-13 07:02:37+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4538,2018-08-13 07:02:37+00:00
2018-08-13 04:23:45+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.7486,2018-08-13 04:23:45+00:00
2018-08-13 04:23:45+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.6486,2018-08-13 04:23:45+00:00
2018-08-13 01:53:27+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5536,2018-08-13 01:53:27+00:00
2018-08-13 01:53:27+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4536,2018-08-13 01:53:27+00:00
2018-08-13 00:55:24+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5537,2018-08-13 00:55:24+00:00
2018-08-13 00:55:24+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4537,2018-08-13 00:55:24+00:00
2018-08-13 00:51:49+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.7472,2018-08-13 00:51:49+00:00
2018-08-13 00:51:49+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5538,2018-08-13 00:51:49+00:00
2018-08-13 00:51:49+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5532,2018-08-13 00:51:49+00:00
2018-08-13 00:51:49+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.6472,2018-08-13 00:51:49+00:00
2018-08-13 00:51:49+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4538,2018-08-13 00:51:49+00:00
2018-08-13 00:51:49+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4532,2018-08-13 00:51:49+00:00
2018-08-13 00:51:49+00:00,us-west-2c,c3.8xlarge,Windows,1.7647,2018-08-13 00:51:49+00:00
2018-08-13 00:51:49+00:00,us-west-2a,c3.8xlarge,Windows,1.7647,2018-08-13 00:51:49+00:00
2018-08-13 00:51:49+00:00,us-west-2b,c3.8xlarge,Windows,1.7647,2018-08-13 00:51:49+00:00
2018-08-12 23:05:54+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.7472,2018-08-12 23:05:54+00:00
2018-08-12 23:05:54+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.6472,2018-08-12 23:05:54+00:00
2018-08-12 18:55:20+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5532,2018-08-12 18:55:20+00:00
2018-08-12 18:55:20+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4532,2018-08-12 18:55:20+00:00
2018-08-12 18:21:57+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5538,2018-08-12 18:21:57+00:00
2018-08-12 18:21:57+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4538,2018-08-12 18:21:57+00:00
2018-08-12 17:06:50+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.7462,2018-08-12 17:06:50+00:00
2018-08-12 17:06:50+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.6462,2018-08-12 17:06:50+00:00
2018-08-12 11:57:28+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.7456,2018-08-12 11:57:28+00:00
2018-08-12 11:57:28+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.6456,2018-08-12 11:57:28+00:00
2018-08-12 11:41:36+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5536,2018-08-12 11:41:36+00:00
2018-08-12 11:41:36+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4536,2018-08-12 11:41:36+00:00
2018-08-12 10:50:31+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5553,2018-08-12 10:50:31+00:00
2018-08-12 10:50:31+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4553,2018-08-12 10:50:31+00:00
2018-08-12 06:06:46+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.7447,2018-08-12 06:06:46+00:00
2018-08-12 06:06:46+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.6447,2018-08-12 06:06:46+00:00
2018-08-12 05:52:06+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.7426,2018-08-12 05:52:06+00:00
2018-08-12 05:52:06+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5563,2018-08-12 05:52:06+00:00
2018-08-12 05:52:06+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5539,2018-08-12 05:52:06+00:00
2018-08-12 05:52:06+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.6426,2018-08-12 05:52:06+00:00
2018-08-12 05:52:06+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4563,2018-08-12 05:52:06+00:00
2018-08-12 05:52:06+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4539,2018-08-12 05:52:06+00:00
2018-08-12 05:52:06+00:00,us-west-2c,c3.8xlarge,Windows,1.7647,2018-08-12 05:52:06+00:00
2018-08-12 05:52:06+00:00,us-west-2a,c3.8xlarge,Windows,1.7647,2018-08-12 05:52:06+00:00
2018-08-12 05:52:06+00:00,us-west-2b,c3.8xlarge,Windows,1.7647,2018-08-12 05:52:06+00:00
2018-08-12 04:26:45+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5563,2018-08-12 04:26:45+00:00
2018-08-12 04:26:45+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4563,2018-08-12 04:26:45+00:00
2018-08-12 04:18:39+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5539,2018-08-12 04:18:39+00:00
2018-08-12 04:18:39+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4539,2018-08-12 04:18:39+00:00
2018-08-11 23:25:50+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5535,2018-08-11 23:25:50+00:00
2018-08-11 23:25:50+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4535,2018-08-11 23:25:50+00:00
2018-08-11 22:52:18+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.7426,2018-08-11 22:52:18+00:00
2018-08-11 22:52:18+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.6426,2018-08-11 22:52:18+00:00
2018-08-11 22:18:57+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5574,2018-08-11 22:18:57+00:00
2018-08-11 22:18:57+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4574,2018-08-11 22:18:57+00:00
2018-08-11 21:51:49+00:00,us-west-2c,c3.8xlarge,Windows,1.7647,2018-08-11 21:51:49+00:00
2018-08-11 21:51:49+00:00,us-west-2a,c3.8xlarge,Windows,1.7647,2018-08-11 21:51:49+00:00
2018-08-11 21:51:49+00:00,us-west-2b,c3.8xlarge,Windows,1.7647,2018-08-11 21:51:49+00:00
2018-08-11 18:16:12+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.554,2018-08-11 18:16:12+00:00
2018-08-11 18:16:12+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.454,2018-08-11 18:16:12+00:00
2018-08-11 17:00:51+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5584,2018-08-11 17:00:51+00:00
2018-08-11 17:00:51+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4584,2018-08-11 17:00:51+00:00
2018-08-11 16:11:18+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.7393,2018-08-11 16:11:18+00:00
2018-08-11 16:11:18+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.6393,2018-08-11 16:11:18+00:00
2018-08-11 11:18:59+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5596,2018-08-11 11:18:59+00:00
2018-08-11 11:18:59+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4596,2018-08-11 11:18:59+00:00
2018-08-11 11:10:11+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5543,2018-08-11 11:10:11+00:00
2018-08-11 11:10:11+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4543,2018-08-11 11:10:11+00:00
2018-08-11 09:30:33+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.7387,2018-08-11 09:30:33+00:00
2018-08-11 09:30:33+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.6387,2018-08-11 09:30:33+00:00
2018-08-11 04:54:15+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5548,2018-08-11 04:54:15+00:00
2018-08-11 04:54:15+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4548,2018-08-11 04:54:15+00:00
2018-08-11 04:37:14+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.7371,2018-08-11 04:37:14+00:00
2018-08-11 04:37:14+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.6371,2018-08-11 04:37:14+00:00
2018-08-11 03:55:37+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5614,2018-08-11 03:55:37+00:00
2018-08-11 03:55:37+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4614,2018-08-11 03:55:37+00:00
2018-08-10 23:53:56+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.554,2018-08-10 23:53:56+00:00
2018-08-10 23:53:56+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.454,2018-08-10 23:53:56+00:00
2018-08-10 21:51:38+00:00,us-west-2c,c3.8xlarge,Windows,1.7647,2018-08-10 21:51:38+00:00
2018-08-10 21:51:38+00:00,us-west-2a,c3.8xlarge,Windows,1.7647,2018-08-10 21:51:38+00:00
2018-08-10 21:51:38+00:00,us-west-2b,c3.8xlarge,Windows,1.7647,2018-08-10 21:51:38+00:00
2018-08-10 21:40:05+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.561,2018-08-10 21:40:05+00:00
2018-08-10 21:40:05+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.461,2018-08-10 21:40:05+00:00
2018-08-10 21:06:36+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.734,2018-08-10 21:06:36+00:00
2018-08-10 21:06:36+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.634,2018-08-10 21:06:36+00:00
2018-08-10 18:27:20+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5526,2018-08-10 18:27:20+00:00
2018-08-10 18:27:20+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4526,2018-08-10 18:27:20+00:00
2018-08-10 15:40:25+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.7306,2018-08-10 15:40:25+00:00
2018-08-10 15:40:25+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.6306,2018-08-10 15:40:25+00:00
2018-08-10 14:58:42+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5604,2018-08-10 14:58:42+00:00
2018-08-10 14:58:42+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4604,2018-08-10 14:58:42+00:00
2018-08-10 13:52:05+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5516,2018-08-10 13:52:05+00:00
2018-08-10 13:52:05+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4516,2018-08-10 13:52:05+00:00
2018-08-10 09:15:32+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.7251,2018-08-10 09:15:32+00:00
2018-08-10 09:15:32+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.6251,2018-08-10 09:15:32+00:00
2018-08-10 08:34:00+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5589,2018-08-10 08:34:00+00:00
2018-08-10 08:34:00+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4589,2018-08-10 08:34:00+00:00
2018-08-10 04:32:18+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.7224,2018-08-10 04:32:18+00:00
2018-08-10 04:32:18+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.6224,2018-08-10 04:32:18+00:00
2018-08-10 02:51:43+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5513,2018-08-10 02:51:43+00:00
2018-08-10 02:51:43+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4513,2018-08-10 02:51:43+00:00
2018-08-10 01:28:02+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5565,2018-08-10 01:28:02+00:00
2018-08-10 01:28:02+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4565,2018-08-10 01:28:02+00:00
2018-08-09 22:40:24+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.7183,2018-08-09 22:40:24+00:00
2018-08-09 22:40:24+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.6183,2018-08-09 22:40:24+00:00
2018-08-09 21:51:19+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.7113,2018-08-09 21:51:19+00:00
2018-08-09 21:51:19+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5543,2018-08-09 21:51:19+00:00
2018-08-09 21:51:19+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5512,2018-08-09 21:51:19+00:00
2018-08-09 21:51:19+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.6113,2018-08-09 21:51:19+00:00
2018-08-09 21:51:19+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4543,2018-08-09 21:51:19+00:00
2018-08-09 21:51:19+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4512,2018-08-09 21:51:19+00:00
2018-08-09 21:51:19+00:00,us-west-2c,c3.8xlarge,Windows,1.7647,2018-08-09 21:51:19+00:00
2018-08-09 21:51:19+00:00,us-west-2a,c3.8xlarge,Windows,1.7647,2018-08-09 21:51:19+00:00
2018-08-09 21:51:19+00:00,us-west-2b,c3.8xlarge,Windows,1.7647,2018-08-09 21:51:19+00:00
2018-08-09 20:10:31+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5512,2018-08-09 20:10:31+00:00
2018-08-09 20:10:31+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4512,2018-08-09 20:10:31+00:00
2018-08-09 19:20:33+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5543,2018-08-09 19:20:33+00:00
2018-08-09 19:20:33+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4543,2018-08-09 19:20:33+00:00
2018-08-09 16:16:28+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.7113,2018-08-09 16:16:28+00:00
2018-08-09 16:16:28+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.6113,2018-08-09 16:16:28+00:00
2018-08-09 14:28:02+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5536,2018-08-09 14:28:02+00:00
2018-08-09 14:28:02+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5503,2018-08-09 14:28:02+00:00
2018-08-09 14:28:02+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4536,2018-08-09 14:28:02+00:00
2018-08-09 14:28:02+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4503,2018-08-09 14:28:02+00:00
2018-08-09 12:53:06+00:00,us-west-2c,c3.8xlarge,Windows,1.7647,2018-08-09 12:53:06+00:00
2018-08-09 12:53:06+00:00,us-west-2a,c3.8xlarge,Windows,1.7647,2018-08-09 12:53:06+00:00
2018-08-09 12:53:06+00:00,us-west-2b,c3.8xlarge,Windows,1.7647,2018-08-09 12:53:06+00:00
2018-08-09 10:42:07+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.7053,2018-08-09 10:42:07+00:00
2018-08-09 10:42:07+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.6053,2018-08-09 10:42:07+00:00
2018-08-09 09:09:51+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5498,2018-08-09 09:09:51+00:00
2018-08-09 09:09:51+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4498,2018-08-09 09:09:51+00:00
2018-08-09 07:55:10+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5527,2018-08-09 07:55:10+00:00
2018-08-09 07:55:10+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4527,2018-08-09 07:55:10+00:00
2018-08-09 03:53:09+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.698,2018-08-09 03:53:09+00:00
2018-08-09 03:53:09+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.598,2018-08-09 03:53:09+00:00
2018-08-09 03:19:27+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5501,2018-08-09 03:19:27+00:00
2018-08-09 03:19:27+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4501,2018-08-09 03:19:27+00:00
2018-08-09 00:32:25+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5537,2018-08-09 00:32:25+00:00
2018-08-09 00:32:25+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4537,2018-08-09 00:32:25+00:00
2018-08-08 22:35:23+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.6924,2018-08-08 22:35:23+00:00
2018-08-08 22:35:23+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.5924,2018-08-08 22:35:23+00:00
2018-08-08 20:54:52+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5499,2018-08-08 20:54:52+00:00
2018-08-08 20:54:52+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4499,2018-08-08 20:54:52+00:00
2018-08-08 19:15:13+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5534,2018-08-08 19:15:13+00:00
2018-08-08 19:15:13+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4534,2018-08-08 19:15:13+00:00
2018-08-08 15:53:57+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.6853,2018-08-08 15:53:57+00:00
2018-08-08 15:53:57+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.5853,2018-08-08 15:53:57+00:00
2018-08-08 15:11:57+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5496,2018-08-08 15:11:57+00:00
2018-08-08 15:11:57+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4496,2018-08-08 15:11:57+00:00
2018-08-08 12:52:22+00:00,us-west-2c,c3.8xlarge,Windows,1.7647,2018-08-08 12:52:22+00:00
2018-08-08 12:52:22+00:00,us-west-2a,c3.8xlarge,Windows,1.7647,2018-08-08 12:52:22+00:00
2018-08-08 12:52:22+00:00,us-west-2b,c3.8xlarge,Windows,1.7647,2018-08-08 12:52:22+00:00
2018-08-08 12:16:30+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5531,2018-08-08 12:16:30+00:00
2018-08-08 12:16:30+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4531,2018-08-08 12:16:30+00:00
2018-08-08 09:45:24+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.6802,2018-08-08 09:45:24+00:00
2018-08-08 09:45:24+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.5802,2018-08-08 09:45:24+00:00
2018-08-08 07:56:56+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5497,2018-08-08 07:56:56+00:00
2018-08-08 07:56:56+00:00,us-west-2b,c3.8xlarge,Linux/UNIX,0.4497,2018-08-08 07:56:56+00:00
2018-08-08 07:23:13+00:00,us-west-2a,c3.8xlarge,SUSE Linux,0.5537,2018-08-08 07:23:13+00:00
2018-08-08 07:23:13+00:00,us-west-2a,c3.8xlarge,Linux/UNIX,0.4537,2018-08-08 07:23:13+00:00
2018-08-08 04:36:00+00:00,us-west-2c,c3.8xlarge,SUSE Linux,0.6765,2018-08-08 04:36:00+00:00
2018-08-08 04:36:00+00:00,us-west-2c,c3.8xlarge,Linux/UNIX,0.5765,2018-08-08 04:36:00+00:00
2018-08-08 01:40:39+00:00,us-west-2b,c3.8xlarge,SUSE Linux,0.5502,2018-08-08 01:40:39+00:00
